,Link,Price,Price/m2,Number of rooms,m2,Date sold,Rent,Drift cost,Number of floors,Built year,Region
957,https://www.booli.se/annons/3228870,3995000,73981,2,54,2018-09-12,2061,350,0.5,1903,vasastan
958,https://www.booli.se/annons/3235693,4100000,95349,2,43,2018-09-10,1541,458,3,1946,vasastan
959,https://www.booli.se/annons/3207951,6395000,76131,4,84,2018-08-20,4749,387,4,2018,vasastan
960,https://www.booli.se/annons/3229565,2615000,130750,1,20,2018-09-12,565,300,3,1927,vasastan
961,https://www.booli.se/annons/2397948,4500000,77055,2,58,2018-09-10,2653,537,1,1898,vasastan
962,https://www.booli.se/annons/3222059,5500000,82090,3,67,2018-09-06,3521,450,2,1986,vasastan
963,https://www.booli.se/annons/3217825,3495000,83214,2,42,2018-09-07,2785,350,2.5,1927,vasastan
964,https://www.booli.se/annons/3151593,5050000,97115,2,52,2018-09-07,1827,644,0,1906,vasastan
965,https://www.booli.se/annons/3227710,3650000,101389,1,36,2018-09-06,1550,173,1,1884,vasastan
966,https://www.booli.se/annons/3221862,3800000,108571,1.5,35,2018-09-06,2111,530,2,1956,vasastan
967,https://www.booli.se/annons/3223141,3100000,93939,1,33,2018-09-06,1406,374,4,1905,vasastan
968,https://www.booli.se/annons/1967661,3525000,95270,1,37,2018-09-05,1113,340,2,1937,vasastan
969,https://www.booli.se/annons/3177385,5425000,110714,2,49,2018-09-04,2899,450,5,1927,vasastan
970,https://www.booli.se/annons/3223625,3200000,110345,1,29,2018-09-02,605,350,1,1927,vasastan
971,https://www.booli.se/annons/3216426,4720000,109767,2,43,2018-08-29,1137,550,2,1881,vasastan
972,https://www.booli.se/annons/3216428,6100000,103390,2,59,2018-08-29,2013,435,1.5,1901,vasastan
973,https://www.booli.se/annons/3085516,6695000,75225,4,89,2018-08-28,4519,458,3,2018,vasastan
974,https://www.booli.se/annons/3218147,5300000,98148,2,54,2018-08-30,2903,450,2,1911,vasastan
975,https://www.booli.se/annons/3218545,5500000,82090,2.5,67,2018-08-29,2487,375,1.5,1926,vasastan
976,https://www.booli.se/annons/3198443,5450000,92373,2.5,59,2018-08-24,2989,387,3,1895,vasastan
977,https://www.booli.se/annons/3217137,3155000,101774,1,31,2018-08-28,2252,392,3.5,1928,vasastan
978,https://www.booli.se/annons/3110376,2575000,111957,1,23,2018-03-23,1068,290,3,1926,vasastan
979,https://www.booli.se/annons/3158377,3950000,94048,2,42,2018-05-21,1675,357,0,1902,vasastan
980,https://www.booli.se/annons/3217914,3600000,85714,2,42,2018-08-24,2258,382,1,1931,vasastan
981,https://www.booli.se/annons/3199879,4550000,96809,2,47,2018-08-22,2057,442,2,1902,vasastan
982,https://www.booli.se/annons/3220519,3200000,106667,1,30,2018-08-22,1258,250,3,1905,vasastan
983,https://www.booli.se/annons/3209804,3470000,93784,1,37,2018-08-15,1466,250,2,1892,vasastan
984,https://www.booli.se/annons/3209804,3470000,93784,1,37,2018-08-15,1466,250,2,1892,vasastan
985,https://www.booli.se/annons/3214319,10000000,103093,3,97,2018-08-23,2735,608,4,1904,vasastan
986,https://www.booli.se/annons/3208859,3700000,94872,1.5,39,2018-08-23,1397,666,4,1906,vasastan
987,https://www.booli.se/annons/3214053,4445000,101023,2,44,2018-08-23,1499,550,5,1909,vasastan
988,https://www.booli.se/annons/3212967,7825000,92059,3,85,2018-08-23,3385,550,1,1890,vasastan
989,https://www.booli.se/annons/3214388,3095000,85972,2,36,2018-08-21,2025,250,5,1911,vasastan
990,https://www.booli.se/annons/3194829,3750000,89499,1,42,2018-08-17,2050,679,2,1896,vasastan
991,https://www.booli.se/annons/3208032,6100000,101667,2,60,2018-08-17,2407,325,3,1912,vasastan
992,https://www.booli.se/annons/3208006,4435000,103140,2,43,2018-08-16,1961,483,1,1906,vasastan
993,https://www.booli.se/annons/3205680,2850000,105556,1,27,2018-08-16,1285,270,1,1929,vasastan
994,https://www.booli.se/annons/3159406,8525000,81190,3,105,2018-08-16,2287,718,1,1926,vasastan
995,https://www.booli.se/annons/3206314,4775000,88426,2,54,2018-08-16,2112,200,0,1906,vasastan
996,https://www.booli.se/annons/3030702,5150000,79231,2,65,2018-08-14,3690,417,3,1927,vasastan
997,https://www.booli.se/annons/3208353,4325000,113816,2,38,2018-08-13,1939,450,2,1887,vasastan
998,https://www.booli.se/annons/3119527,3450000,75000,2,46,2018-08-10,2136,330,1,1940,vasastan
999,https://www.booli.se/annons/3056627,5700000,86364,3,66,2018-08-04,3256,584,2,1937,vasastan
1000,https://www.booli.se/annons/3205572,3025000,108036,1,28,2018-08-03,1736,425,2,1925,vasastan
1001,https://www.booli.se/annons/3209313,3750000,93750,2,40,2018-08-09,887,200,5,1972,vasastan
1002,https://www.booli.se/annons/3206798,3800000,88372,2,43,2018-08-08,1317,475,2,1903,vasastan
1003,https://www.booli.se/annons/3203150,3340000,104050,1,32,2018-08-07,1370,449,8,1963,vasastan
1004,https://www.booli.se/annons/3018442,3500000,109375,2,32,2018-08-02,1896,396,5,1911,vasastan
1005,https://www.booli.se/annons/3164952,4675000,75403,2.5,62,2018-07-20,3279,333,3,1923,vasastan
1006,https://www.booli.se/annons/3076259,4900000,72059,3,68,2018-07-23,2962,539,2,1925,vasastan
1007,https://www.booli.se/annons/3171358,3900000,118182,2,33,2018-07-18,927,461,1,1928,vasastan
1008,https://www.booli.se/annons/3183166,3000000,93750,1,32,2018-07-11,1819,368,3,1913,vasastan
1009,https://www.booli.se/annons/3170131,6895000,111210,2,62,2018-07-06,3807,537,22,2018,vasastan
1010,https://www.booli.se/annons/3138985,8000000,86957,3,92,2018-07-05,3305,708,1,1913,vasastan
1011,https://www.booli.se/annons/3146335,4250000,102410,2,42,2018-07-04,1607,600,3,1894,vasastan
1012,https://www.booli.se/annons/3192652,6225000,109211,2,57,2018-07-02,1355,550,3,1906,vasastan
1013,https://www.booli.se/annons/3192652,6225000,109211,2,57,2018-07-02,1355,550,3,1906,vasastan
1014,https://www.booli.se/annons/3185569,9400000,102174,4,92,2018-06-20,3595,721,1,1895,vasastan
1015,https://www.booli.se/annons/3177552,4650000,77500,2,60,2018-06-25,2984,550,3,1937,vasastan
1016,https://www.booli.se/annons/3189362,3725000,109559,1,34,2018-06-29,1820,468,1,1907,vasastan
1017,https://www.booli.se/annons/3184307,5100000,96226,2,53,2018-06-29,2448,667,1,1914,vasastan
1018,https://www.booli.se/annons/3153813,8000000,70175,5,114,2018-06-29,2640,999,2,1929,vasastan
1019,https://www.booli.se/annons/3185745,3700000,94872,2,39,2018-06-29,1822,500,1,1926,vasastan
1020,https://www.booli.se/annons/3174583,6800000,93151,3,73,2018-06-27,2459,650,3,1908,vasastan
1021,https://www.booli.se/annons/3190702,4100000,87234,2,47,2018-06-26,2350,542,2,2017,vasastan
1022,https://www.booli.se/annons/3144854,4100000,87234,2,47,2018-06-25,2350,542,2,2017,vasastan
1023,https://www.booli.se/annons/3123244,4700000,79661,2.5,59,2018-05-14,2238,333,2,1926,vasastan
1024,https://www.booli.se/annons/3173606,4500000,107143,2,42,2018-06-15,2725,333,3,1928,vasastan
1025,https://www.booli.se/annons/3158117,3850000,96250,2,40,2018-06-19,2000,333,4,2017,vasastan
1026,https://www.booli.se/annons/3168870,9000000,83333,4,108,2018-06-24,5191,875,3,1904,vasastan
1027,https://www.booli.se/annons/3181114,2700000,87097,1,31,2018-06-20,1984,300,0.5,1929,vasastan
1028,https://www.booli.se/annons/3081528,3935000,88427,2,45,2018-06-21,2668,455,4,1924,vasastan
1029,https://www.booli.se/annons/3081528,3935000,88427,2,45,2018-06-21,2668,455,4,1924,vasastan
1030,https://www.booli.se/annons/3181113,4950000,99000,2,50,2018-06-20,2580,812,2,1899,vasastan
1031,https://www.booli.se/annons/3175320,6400000,90141,3,71,2018-06-20,2003,480,1.5,1905,vasastan
1032,https://www.booli.se/annons/3160130,3680000,73600,1.5,50,2018-06-19,2747,375,3,1939,vasastan
1033,https://www.booli.se/annons/3174823,3400000,94444,1,36,2018-06-16,1940,377,4,1906,vasastan
1034,https://www.booli.se/annons/3174924,16500000,107843,5.5,153,2018-06-15,1917,750,5,1903,vasastan
1035,https://www.booli.se/annons/3178320,6850000,100735,3,68,2018-06-15,3145,450,1,1905,vasastan
1036,https://www.booli.se/annons/3017567,4750000,80508,2,59,2018-06-14,3383,400,1,1902,vasastan
1037,https://www.booli.se/annons/3174999,3250000,95588,1,34,2018-06-14,2074,350,1.5,1917,vasastan
1038,https://www.booli.se/annons/3174187,3600000,105882,1,34,2018-06-12,1703,276,2,1912,vasastan
1039,https://www.booli.se/annons/3092725,3100000,83784,1,37,2018-03-09,1512,300,0,1927,vasastan
1040,https://www.booli.se/annons/3082776,10000000,102041,3,98,2018-06-08,4610,1017,2,1910,vasastan
1041,https://www.booli.se/annons/3094200,6495000,110085,2,59,2018-06-08,3657,360,9,2016,vasastan
1042,https://www.booli.se/annons/3121974,4200000,75000,2,56,2018-06-08,2158,399,0,2007,vasastan
1043,https://www.booli.se/annons/3172175,3600000,102857,2,35,2018-06-07,2038,372,3,1929,vasastan
1044,https://www.booli.se/annons/3168782,5900000,93651,3,63,2018-06-01,2998,544,2,1900,vasastan
1045,https://www.booli.se/annons/3006020,3600000,94737,1.5,38,2018-06-05,2189,292,0.5,1927,vasastan
1046,https://www.booli.se/annons/3167185,9725000,105707,3,92,2018-05-30,1816,950,4,1914,vasastan
1047,https://www.booli.se/annons/3153730,3410000,94722,1,36,2018-06-05,2037,233,4,1943,vasastan
1048,https://www.booli.se/annons/3165839,7300000,92405,3,79,2018-06-04,4668,686,1,1884,vasastan
1049,https://www.booli.se/annons/3157418,6795000,79941,3,85,2018-06-02,4063,770,1,1924,vasastan
1050,https://www.booli.se/annons/3156979,10300000,76296,4,135,2018-06-01,4105,1017,2,1907,vasastan
1051,https://www.booli.se/annons/3158422,3290000,91389,1,36,2018-05-31,785,300,5,1971,vasastan
1052,https://www.booli.se/annons/3018440,4600000,88462,2,52,2018-05-28,2775,500,0,1889,vasastan
1053,https://www.booli.se/annons/3149494,3500000,112903,2,31,2018-05-30,1649,100,2,1886,vasastan
1054,https://www.booli.se/annons/3158858,6600000,77193,3.5,86,2018-05-30,4458,517,5,1967,vasastan
1055,https://www.booli.se/annons/3069219,5000000,90909,2,55,2018-04-19,1741,698,2,1892,vasastan
1056,https://www.booli.se/annons/3095369,5750000,94262,2,61,2018-05-30,2049,366,2,1904,vasastan
1057,https://www.booli.se/annons/3037204,7250000,82386,3.5,88,2018-05-29,3261,670,1.5,1930,vasastan
1058,https://www.booli.se/annons/3037204,7250000,82386,3.5,88,2018-05-29,3261,670,1.5,1930,vasastan
1059,https://www.booli.se/annons/3151525,9710000,79590,5,122,2018-05-28,5662,500,2,1925,vasastan
1060,https://www.booli.se/annons/3082409,5275000,79924,2,66,2018-05-26,3616,550,4,1903,vasastan
1061,https://www.booli.se/annons/3151701,10050000,93925,4,107,2018-05-24,5303,293,2,1886,vasastan
1062,https://www.booli.se/annons/3149761,3425000,78736,1.5,44,2018-05-23,1861,450,0.5,1929,vasastan
1063,https://www.booli.se/annons/3139723,4915000,74470,2,66,2018-05-23,2368,510,2,1911,vasastan
1064,https://www.booli.se/annons/3106185,5750000,83333,3,69,2018-05-23,2684,458,2,1884,vasastan
1065,https://www.booli.se/annons/3072278,9175000,85748,4,107,2018-05-23,5393,240,2,1899,vasastan
1066,https://www.booli.se/annons/3152156,6900000,101471,3,68,2018-05-22,2802,550,3,1890,vasastan
1067,https://www.booli.se/annons/3119907,4700000,74603,2,63,2018-05-16,3674,350,4,1913,vasastan
1068,https://www.booli.se/annons/3011775,4500000,93750,2,48,2018-05-18,2754,280,2.5,1929,vasastan
1069,https://www.booli.se/annons/3037721,7300000,94805,3,77,2018-05-17,2162,375,2,1906,vasastan
1070,https://www.booli.se/annons/3139778,6090000,90896,3,67,2018-05-15,3668,500,1,1929,vasastan
1071,https://www.booli.se/annons/3140634,9900000,97059,3,102,2018-05-16,554,380,3,1915,vasastan
1072,https://www.booli.se/annons/3126236,5190000,67403,3,77,2018-05-16,4201,350,0.5,1925,vasastan
1073,https://www.booli.se/annons/3145503,2500000,138889,1,18,2018-05-16,614,200,0.5,1926,vasastan
1074,https://www.booli.se/annons/3067027,8150000,75463,3,108,2018-05-16,3760,492,2,1929,vasastan
1075,https://www.booli.se/annons/3068526,10495000,116611,4,90,2018-05-15,5109,360,21,2016,vasastan
1076,https://www.booli.se/annons/3139280,5060000,92000,2,55,2018-05-09,2008,1030,3,1906,vasastan
1077,https://www.booli.se/annons/3100676,9400000,108046,3,87,2018-05-11,2837,500,3,1910,vasastan
1078,https://www.booli.se/annons/3128448,9375000,81522,3,115,2018-05-04,2527,750,2,1914,vasastan
1079,https://www.booli.se/annons/3006598,6450000,92143,3,70,2018-05-10,2653,607,4,1927,vasastan
1080,https://www.booli.se/annons/3126523,8450000,98256,3,86,2018-05-09,3384,500,4,1887,vasastan
1081,https://www.booli.se/annons/3139054,4630000,102889,2,45,2018-05-09,904,208,4,1905,vasastan
1082,https://www.booli.se/annons/3129403,2760000,102222,1,27,2018-05-09,1475,183,4,1929,vasastan
1083,https://www.booli.se/annons/3138938,6600000,95652,3,69,2018-05-09,2432,480,3.5,1932,vasastan
1084,https://www.booli.se/annons/3139179,10100000,126250,3,80,2018-05-08,977,615,5,1903,vasastan
1085,https://www.booli.se/annons/3138817,3520000,103529,1,34,2018-05-08,1681,250,1,1912,vasastan
1086,https://www.booli.se/annons/3095018,4400000,91667,2,48,2018-05-08,2435,367,0,1912,vasastan
1087,https://www.booli.se/annons/3138750,4725000,107386,2,44,2018-05-08,1921,320,5,1919,vasastan
1088,https://www.booli.se/annons/3131740,6230000,97344,2,64,2018-05-08,2810,450,2,1905,vasastan
1089,https://www.booli.se/annons/3118264,2600000,113043,1,23,2018-05-08,1354,430,4,1929,vasastan
1090,https://www.booli.se/annons/3133749,5000000,100000,2,50,2018-04-27,2343,333,2,1909,vasastan
1091,https://www.booli.se/annons/3132876,5200000,82540,2,63,2018-05-06,3215,283,5,1913,vasastan
1092,https://www.booli.se/annons/3128168,2950000,118000,1,25,2018-05-03,560,333,2,1891,vasastan
1093,https://www.booli.se/annons/3135701,5000000,111111,2,45,2018-05-03,1341,392,4,1904,vasastan
1094,https://www.booli.se/annons/3116953,4850000,97000,2,50,2018-04-30,2035,558,3,1899,vasastan
1095,https://www.booli.se/annons/3126566,3450000,75000,2,46,2018-04-29,2472,600,1,1928,vasastan
1096,https://www.booli.se/annons/3069515,4125000,66532,2,62,2018-04-22,3276,350,1,1970,vasastan
1097,https://www.booli.se/annons/3127645,4475000,93229,2,48,2018-04-27,2453,450,2,1902,vasastan
1098,https://www.booli.se/annons/3128362,3230000,115357,1,28,2018-04-27,1473,537,0,1906,vasastan
1099,https://www.booli.se/annons/3064903,4000000,81633,2,49,2018-04-27,2719,119,2,1924,vasastan
1100,https://www.booli.se/annons/3127805,7450000,96753,3,77,2018-04-27,3052,758,4,1907,vasastan
1101,https://www.booli.se/annons/3127266,3385000,105452,1,32,2018-04-26,1368,350,6,1963,vasastan
1102,https://www.booli.se/annons/3127048,6300000,91304,2,69,2018-04-25,2467,717,2,1904,vasastan
1103,https://www.booli.se/annons/3123292,7550000,69907,3.5,108,2018-04-23,4099,550,4,1924,vasastan
1104,https://www.booli.se/annons/3123332,12775000,97519,5,131,2018-04-20,3380,426,5,1907,vasastan
1105,https://www.booli.se/annons/3122488,3580000,101416,1,35,2018-04-19,1083,337,0,1927,vasastan
1106,https://www.booli.se/annons/3074866,9700000,88182,4,110,2018-04-17,4881,700,4,1913,vasastan
1107,https://www.booli.se/annons/3121921,8650000,78636,4,110,2018-04-15,4881,950,1,1913,vasastan
1108,https://www.booli.se/annons/3118050,3530000,100857,2,35,2018-04-18,2005,150,3,1926,vasastan
1109,https://www.booli.se/annons/3110374,2785000,89839,1.5,31,2018-04-18,1427,320,4,1962,vasastan
1110,https://www.booli.se/annons/3110374,2785000,89839,1.5,31,2018-04-18,1427,320,4,1962,vasastan
1111,https://www.booli.se/annons/3122766,3500000,92105,2,38,2018-04-18,1507,430,5,1930,vasastan
1112,https://www.booli.se/annons/3081508,8625000,70697,4,122,2018-02-05,5061,250,3,1973,vasastan
1113,https://www.booli.se/annons/3119662,6400000,83117,3,77,2018-04-13,3425,667,4,1979,vasastan
1114,https://www.booli.se/annons/3116494,4250000,94444,2,45,2018-04-17,2175,417,1.5,1896,vasastan
1115,https://www.booli.se/annons/3021906,3150000,92647,1,34,2018-04-17,1252,135,0,1906,vasastan
1116,https://www.booli.se/annons/3119569,6250000,86806,2.5,72,2018-04-15,1958,300,3,1927,vasastan
1117,https://www.booli.se/annons/3101139,4100000,132258,1,31,2018-04-13,1474,283,5,1909,vasastan
1118,https://www.booli.se/annons/3120155,6100000,83562,3,73,2018-04-12,3460,700,1,1886,vasastan
1119,https://www.booli.se/annons/3114789,1825000,107353,1,17,2018-04-11,949,300,2,1902,vasastan
1120,https://www.booli.se/annons/3117304,5530000,93729,2,59,2018-04-09,1519,300,1,1907,vasastan
1121,https://www.booli.se/annons/3021069,5450000,90833,2,60,2018-04-05,2377,400,2,1903,vasastan
1122,https://www.booli.se/annons/3107244,15800000,92941,5,170,2018-04-05,3671,500,4,1910,vasastan
1123,https://www.booli.se/annons/3106745,9350000,79237,4.5,118,2018-04-03,5017,500,4,1926,vasastan
1124,https://www.booli.se/annons/3104943,13800000,87898,5,157,2018-04-03,4764,1000,2,1921,vasastan
1125,https://www.booli.se/annons/3105799,5275000,78731,2.5,67,2018-04-02,4076,500,3,1927,vasastan
1126,https://www.booli.se/annons/3088746,5450000,97321,2,56,2018-02-16,2352,350,2,1893,vasastan
1127,https://www.booli.se/annons/3103984,6900000,82635,3,84,2018-03-24,3103,350,0,2008,vasastan
1128,https://www.booli.se/annons/3106218,3270000,83846,2,39,2018-03-29,2878,350,3,1929,vasastan
1129,https://www.booli.se/annons/3106156,6050000,94531,2,64,2018-03-29,3717,310,4,1898,vasastan
1130,https://www.booli.se/annons/3087854,3320000,85128,2,39,2018-03-29,2289,333,1,1888,vasastan
1131,https://www.booli.se/annons/3114816,9710000,90748,3,107,2018-03-28,4509,700,2,1902,vasastan
1132,https://www.booli.se/annons/3109915,6250000,85616,3,73,2018-03-28,3612,500,1,1906,vasastan
1133,https://www.booli.se/annons/3110528,5970000,102931,2,58,2018-03-27,2799,300,3,1891,vasastan
1134,https://www.booli.se/annons/3110528,5970000,102931,2,58,2018-03-27,2799,300,3,1891,vasastan
1135,https://www.booli.se/annons/3069147,4995000,69375,2,72,2018-03-28,3252,483,1.5,1924,vasastan
1136,https://www.booli.se/annons/3100323,2360000,124211,1,19,2018-03-28,1046,350,1,1939,vasastan
1137,https://www.booli.se/annons/3106138,6510000,100154,3,65,2018-03-26,2428,700,2,1884,vasastan
1138,https://www.booli.se/annons/3006234,6450000,99231,2.5,65,2018-03-10,1811,539,3,1929,vasastan
1139,https://www.booli.se/annons/3087843,3050000,74390,2,41,2018-03-25,2333,200,4,1916,vasastan
1140,https://www.booli.se/annons/3106107,5995000,85643,3,70,2018-03-23,2653,600,3,1929,vasastan
1141,https://www.booli.se/annons/3009288,6800000,93151,3,73,2018-02-19,2562,530,1,1908,vasastan
1142,https://www.booli.se/annons/3075248,4000000,75472,2,53,2018-03-23,2680,400,3,1884,vasastan
1143,https://www.booli.se/annons/3104892,2755000,120833,1,23,2018-03-22,440,339,3,1929,vasastan
1144,https://www.booli.se/annons/3090907,3850000,91667,1.5,42,2018-02-24,2712,304,1,1927,vasastan
1145,https://www.booli.se/annons/3100658,7560000,83077,3,91,2018-03-19,3286,1000,2,1914,vasastan
1146,https://www.booli.se/annons/3094252,5850000,88636,3,66,2018-03-17,2819,300,4,1912,vasastan
1147,https://www.booli.se/annons/2265893,8330000,86771,4,96,2018-03-17,3310,1266,2,1906,vasastan
1148,https://www.booli.se/annons/3039893,5000000,90909,2,55,2018-03-15,2750,458,8,2017,vasastan
1149,https://www.booli.se/annons/2378799,6100000,84722,2,72,2018-03-15,3257,517,2,1886,vasastan
1150,https://www.booli.se/annons/3096877,4400000,81481,2,54,2018-03-13,1340,644,4,1896,vasastan
1151,https://www.booli.se/annons/3081116,3085000,93485,1,33,2018-03-12,1793,250,3,1887,vasastan
1152,https://www.booli.se/annons/3097095,6800000,97143,3,70,2018-03-07,1981,672,2,1910,vasastan
1153,https://www.booli.se/annons/3093156,5250000,93750,2,56,2018-02-28,2410,442,4,1902,vasastan
1154,https://www.booli.se/annons/3086888,2995000,83194,1,36,2018-03-09,988,340,5,1969,vasastan
1155,https://www.booli.se/annons/3011463,4400000,79422,2,55,2018-03-09,2087,292,3,1972,vasastan
1156,https://www.booli.se/annons/3093021,8665000,84126,4.5,103,2018-03-02,4582,667,5,1979,vasastan
1157,https://www.booli.se/annons/3092492,3480000,89231,2,39,2018-03-07,1507,292,2,1930,vasastan
1158,https://www.booli.se/annons/3096754,5400000,85714,2,63,2018-03-07,3217,667,3,1926,vasastan
1159,https://www.booli.se/annons/3096754,5400000,85714,2,63,2018-03-07,3217,667,3,1926,vasastan
1160,https://www.booli.se/annons/3091106,3825000,91071,2,42,2018-02-28,2178,471,1,1902,vasastan
1161,https://www.booli.se/annons/3092605,6100000,83562,3,73,2018-03-03,2782,483,0.5,1914,vasastan
1162,https://www.booli.se/annons/3051658,8500000,100000,3,85,2018-03-02,2792,417,4,1901,vasastan
1163,https://www.booli.se/annons/3088198,9700000,95098,4,102,2018-03-02,4843,607,3,1898,vasastan
1164,https://www.booli.se/annons/3086795,4050000,88043,2,46,2018-03-02,2597,411,0,1908,vasastan
1165,https://www.booli.se/annons/3088181,4325000,88265,2,49,2018-03-01,2243,450,5,1936,vasastan
1166,https://www.booli.se/annons/3093993,4050000,95294,2,43,2018-03-01,1330,450,2,1906,vasastan
1167,https://www.booli.se/annons/3031549,7995000,74028,4,108,2018-02-28,4417,400,1,1924,vasastan
1168,https://www.booli.se/annons/3083918,3825000,88953,2,43,2018-02-28,1589,275,0.5,1916,vasastan
1169,https://www.booli.se/annons/3078006,2900000,100000,1,29,2018-02-28,1148,244,3,1965,vasastan
1170,https://www.booli.se/annons/3087793,3450000,90789,1,38,2018-02-27,641,325,4,1926,vasastan
1171,https://www.booli.se/annons/3047257,2900000,93548,1,31,2018-02-27,1986,600,0.5,1928,vasastan
1172,https://www.booli.se/annons/3081546,3300000,91667,2,36,2018-02-20,1885,300,5,1947,vasastan
1173,https://www.booli.se/annons/3083862,5300000,96364,2,55,2018-02-22,1427,480,0,1910,vasastan
1174,https://www.booli.se/annons/3087775,3470000,105152,1,33,2018-02-23,1272,410,4,1914,vasastan
1175,https://www.booli.se/annons/3086727,4995000,86121,2,58,2018-02-23,2488,450,2,1906,vasastan
1176,https://www.booli.se/annons/3088176,9325000,90534,4,103,2018-02-23,3944,4200,2,1929,vasastan
1177,https://www.booli.se/annons/3089839,8790000,79189,4,111,2018-02-22,5400,725,1.5,1924,vasastan
1178,https://www.booli.se/annons/3084762,6600000,92958,3,71,2018-02-22,3228,350,4,1907,vasastan
1179,https://www.booli.se/annons/3087078,3500000,89744,1,39,2018-02-22,1100,350,5,1926,vasastan
1180,https://www.booli.se/annons/3090401,4650000,91176,2,51,2018-02-22,1927,692,2.5,1910,vasastan
1181,https://www.booli.se/annons/3084672,7200000,86747,3.5,83,2018-02-22,2680,730,3,1928,vasastan
1182,https://www.booli.se/annons/3083541,4600000,102222,2,45,2018-02-21,904,200,3,1905,vasastan
1183,https://www.booli.se/annons/3083541,4600000,102222,2,45,2018-02-21,904,200,3,1905,vasastan
1184,https://www.booli.se/annons/3083875,8025000,92241,3,87,2018-02-20,2915,650,3,1907,vasastan
1185,https://www.booli.se/annons/3078166,8495000,89421,3,95,2018-02-18,2378,393,5,1906,vasastan
1186,https://www.booli.se/annons/3080680,2470000,112273,1,22,2018-02-17,909,300,4,1926,vasastan
1187,https://www.booli.se/annons/3082661,3975000,94643,2,42,2018-02-16,2177,400,5,1909,vasastan
1188,https://www.booli.se/annons/3089545,4900000,80328,2,61,2018-02-15,2713,525,2,1979,vasastan
1189,https://www.booli.se/annons/3082689,4700000,87037,2,54,2018-02-15,1896,609,4,1911,vasastan
1190,https://www.booli.se/annons/3089574,10000000,89286,4,112,2018-02-13,6003,500,3,1912,vasastan
1191,https://www.booli.se/annons/3083834,3250000,101563,2,32,2018-02-15,1991,463,3.5,1925,vasastan
1192,https://www.booli.se/annons/3072248,3575000,85119,1,42,2018-02-14,2489,370,3,1923,vasastan
1193,https://www.booli.se/annons/3072248,3575000,85119,1,42,2018-02-14,2489,370,3,1923,vasastan
1194,https://www.booli.se/annons/3060505,5075000,70486,2.5,72,2018-02-13,3517,615,1,1928,vasastan
1195,https://www.booli.se/annons/3079272,12700000,108547,3,117,2018-02-13,4538,800,0,1876,vasastan
1196,https://www.booli.se/annons/3075021,3500000,100000,2,35,2018-02-12,2066,370,4,1892,vasastan
1197,https://www.booli.se/annons/3077577,7100000,85542,3,83,2018-02-12,3820,625,1,1910,vasastan
1198,https://www.booli.se/annons/3066811,2100000,161538,1,13,2018-02-09,1172,195,5,1959,vasastan
1199,https://www.booli.se/annons/2405428,4000000,85106,2,47,2018-02-10,2676,200,1,1907,vasastan
1200,https://www.booli.se/annons/3062171,4000000,80000,2,50,2018-02-09,1579,450,1.5,1927,vasastan
1201,https://www.booli.se/annons/3079071,6100000,96825,2,63,2018-02-08,2113,457,1.5,1909,vasastan
1202,https://www.booli.se/annons/3056131,8300000,82178,4,101,2018-02-05,5806,490,3,1888,vasastan
1203,https://www.booli.se/annons/3073119,6400000,87671,3,73,2018-02-07,2530,708,4,1928,vasastan
1204,https://www.booli.se/annons/3073669,4100000,107895,2,38,2018-01-25,1050,292,3,1927,vasastan
1205,https://www.booli.se/annons/3073527,3000000,107143,1,28,2018-02-03,1694,500,4,1925,vasastan
1206,https://www.booli.se/annons/3072533,10850000,86111,4,126,2018-02-03,3612,700,1,1920,vasastan
1207,https://www.booli.se/annons/2395155,5200000,98113,2,53,2018-02-06,2862,370,5,1928,vasastan
1208,https://www.booli.se/annons/3019419,4495000,74917,2.5,60,2018-02-05,2346,400,0.5,1926,vasastan
1209,https://www.booli.se/annons/2392255,5350000,93860,2,57,2018-02-04,3061,1020,2,1911,vasastan
1210,https://www.booli.se/annons/3005147,3475000,91447,1.5,38,2018-02-01,1452,551,3,1926,vasastan
1211,https://www.booli.se/annons/3073661,6350000,96212,3,66,2018-02-01,2832,480,2,1907,vasastan
1212,https://www.booli.se/annons/3046013,14100000,82941,5,170,2018-01-31,3394,1036,5,1905,vasastan
1213,https://www.booli.se/annons/3029931,3920000,80000,2,49,2018-01-26,3838,350,3,1928,vasastan
1214,https://www.booli.se/annons/3069736,5150000,102386,2,50,2018-01-29,2518,358,3,1912,vasastan
1215,https://www.booli.se/annons/3034507,5795000,83986,3,69,2018-01-26,2947,417,3,1929,vasastan
1216,https://www.booli.se/annons/3012238,3800000,80851,1.5,47,2018-01-24,1896,367,2,1927,vasastan
1217,https://www.booli.se/annons/3068883,2750000,119565,1,23,2018-01-26,609,421,3,1884,vasastan
1218,https://www.booli.se/annons/3069803,2830000,101071,1,28,2018-01-25,950,325,1,1939,vasastan
1219,https://www.booli.se/annons/3069245,4025000,105921,1,38,2018-01-25,1052,400,5,1926,vasastan
1220,https://www.booli.se/annons/3058167,6400000,81013,3,79,2018-01-25,2560,692,2,1904,vasastan
1221,https://www.booli.se/annons/3060177,6965000,78258,3,89,2018-01-25,1281,367,5,1967,vasastan
1222,https://www.booli.se/annons/3053053,4000000,100000,3,40,2018-01-24,1179,235,2,1904,vasastan
1223,https://www.booli.se/annons/3056453,2210000,147333,1,15,2018-01-24,807,27,0,1926,vasastan
